unique_id;full_address;sale_status;amount;zestimate;beds;baths;footage;type;year_built;heating;cooling;parking;mls;url;id;event_date;event;price;price_change;agents;rental;listing_removed
5924-Pershing-Avenue-Saint-Louis;5924 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;268,849;3;2.5;1,926;Single Family;1912;Forced air;Central, Other;Off street, On street;None;https://www.zillow.com/homedetails/5924-Pershing-Ave-Saint-Louis-MO-63112/3005853_zpid/;5;01/01/12;Price change;--;0%;;False;False
5924-Pershing-Avenue-Saint-Louis;5924 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;268,849;3;2.5;1,926;Single Family;1912;Forced air;Central, Other;Off street, On street;None;https://www.zillow.com/homedetails/5924-Pershing-Ave-Saint-Louis-MO-63112/3005853_zpid/;6;08/10/11;Price change;100,000;-33.3%;;False;False
5924-Pershing-Avenue-Saint-Louis;5924 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;268,849;3;2.5;1,926;Single Family;1912;Forced air;Central, Other;Off street, On street;None;https://www.zillow.com/homedetails/5924-Pershing-Ave-Saint-Louis-MO-63112/3005853_zpid/;7;06/18/11;Listed for sale;150,000;-25%;;False;False
5924-Pershing-Avenue-Saint-Louis;5924 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;268,849;3;2.5;1,926;Single Family;1912;Forced air;Central, Other;Off street, On street;None;https://www.zillow.com/homedetails/5924-Pershing-Ave-Saint-Louis-MO-63112/3005853_zpid/;8;09/30/10;Listing removed;199,900;0%;;False;False
5924-Pershing-Avenue-Saint-Louis;5924 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;268,849;3;2.5;1,926;Single Family;1912;Forced air;Central, Other;Off street, On street;None;https://www.zillow.com/homedetails/5924-Pershing-Ave-Saint-Louis-MO-63112/3005853_zpid/;9;02/13/10;Price change;199,900;-4.8%;;False;False
5924-Pershing-Avenue-Saint-Louis;5924 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;268,849;3;2.5;1,926;Single Family;1912;Forced air;Central, Other;Off street, On street;None;https://www.zillow.com/homedetails/5924-Pershing-Ave-Saint-Louis-MO-63112/3005853_zpid/;10;10/18/09;Listed for sale;209,900;-1.1%;;False;False
5924-Pershing-Avenue-Saint-Louis;5924 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;268,849;3;2.5;1,926;Single Family;1912;Forced air;Central, Other;Off street, On street;None;https://www.zillow.com/homedetails/5924-Pershing-Ave-Saint-Louis-MO-63112/3005853_zpid/;11;06/29/07;Sold: Foreclosed to lender;212,128;0%;;False;False
6014-Pershing-Avenue-Saint-Louis;6014 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;368,999;--;4.5;2,464;Multiple Occupancy;1925;Other;Central;None;None;https://www.zillow.com/homedetails/6014-Pershing-Ave-Saint-Louis-MO-63112/3003925_zpid/;;;;;;;;
6018-Pershing-Avenue-Saint-Louis;6018 Pershing Ave, Saint Louis, MO 63112;SOLD; 290,000;327,453;4;4;2,214;Multi Family;1924;Forced air;Central;Off street, On street;None;https://www.zillow.com/homedetails/6018-Pershing-Ave-Saint-Louis-MO-63112/3003924_zpid/;1;05/22/17;Sold;290,000;0%;;False;False
6018-Pershing-Avenue-Saint-Louis;6018 Pershing Ave, Saint Louis, MO 63112;SOLD; 290,000;327,453;4;4;2,214;Multi Family;1924;Forced air;Central;Off street, On street;None;https://www.zillow.com/homedetails/6018-Pershing-Ave-Saint-Louis-MO-63112/3003924_zpid/;2;04/14/17;Listing removed;1,250;0%;;True;False
6018-Pershing-Avenue-Saint-Louis;6018 Pershing Ave, Saint Louis, MO 63112;SOLD; 290,000;327,453;4;4;2,214;Multi Family;1924;Forced air;Central;Off street, On street;None;https://www.zillow.com/homedetails/6018-Pershing-Ave-Saint-Louis-MO-63112/3003924_zpid/;3;04/12/17;Listed for rent;1,250;0%;;True;False
6022-Pershing-Avenue-Saint-Louis;6022 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;298,512;--;2;2,785;Multiple Occupancy;1912;Other;Wall;None;None;https://www.zillow.com/homedetails/6022-Pershing-Ave-Saint-Louis-MO-63112/3003923_zpid/;;;;;;;;
6026-Pershing-Avenue-Saint-Louis;6026 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;299,517;--;2;2,910;Multiple Occupancy;1915;Other;Central;None;None;https://www.zillow.com/homedetails/6026-Pershing-Ave-Saint-Louis-MO-63112/3003922_zpid/;;;;;;;;
5930-Pershing-Avenue-Saint-Louis;5930 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;199,918;4;1;1,802;Single Family;1914;Other;Central;None;None;https://www.zillow.com/homedetails/5930-Pershing-Ave-Saint-Louis-MO-63112/3005851_zpid/;1;05/24/13;Sold;93,000;+7.0%;Timothy Estepp;False;False
5930-Pershing-Avenue-Saint-Louis;5930 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;199,918;4;1;1,802;Single Family;1914;Other;Central;None;None;https://www.zillow.com/homedetails/5930-Pershing-Ave-Saint-Louis-MO-63112/3005851_zpid/;2;05/04/13;Listing removed;86,900;0%;;False;False
5930-Pershing-Avenue-Saint-Louis;5930 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;199,918;4;1;1,802;Single Family;1914;Other;Central;None;None;https://www.zillow.com/homedetails/5930-Pershing-Ave-Saint-Louis-MO-63112/3005851_zpid/;3;04/19/13;Listed for sale;86,900;-31.0%;;False;False
5930-Pershing-Avenue-Saint-Louis;5930 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;199,918;4;1;1,802;Single Family;1914;Other;Central;None;None;https://www.zillow.com/homedetails/5930-Pershing-Ave-Saint-Louis-MO-63112/3005851_zpid/;4;10/23/09;Listing removed;126,000;0%;;False;False
5930-Pershing-Avenue-Saint-Louis;5930 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;199,918;4;1;1,802;Single Family;1914;Other;Central;None;None;https://www.zillow.com/homedetails/5930-Pershing-Ave-Saint-Louis-MO-63112/3005851_zpid/;5;10/04/09;Price change;126,000;0%;;False;False
5930-Pershing-Avenue-Saint-Louis;5930 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;199,918;4;1;1,802;Single Family;1914;Other;Central;None;None;https://www.zillow.com/homedetails/5930-Pershing-Ave-Saint-Louis-MO-63112/3005851_zpid/;6;10/03/09;Price change;--;0%;;False;False
5930-Pershing-Avenue-Saint-Louis;5930 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;199,918;4;1;1,802;Single Family;1914;Other;Central;None;None;https://www.zillow.com/homedetails/5930-Pershing-Ave-Saint-Louis-MO-63112/3005851_zpid/;7;09/13/09;Price change;126,000;-2.9%;;False;False
5930-Pershing-Avenue-Saint-Louis;5930 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;199,918;4;1;1,802;Single Family;1914;Other;Central;None;None;https://www.zillow.com/homedetails/5930-Pershing-Ave-Saint-Louis-MO-63112/3005851_zpid/;8;07/23/09;Listed for sale;129,750;0%;;False;False
