Unique Property ID;Full Address;Sale Status;Amount;Zestimate;Beds;Baths;Type;Year Built; Heating;Cooling;Parking;MLS#;Flooring Square Footage;URL;EventID;Event;Date;Event;Price;Price Change;Agents;Rental;Listing Removed
;4;1 space;722-North-57th-Street-Omaha;725,361;0;Single Family;None;OFF MARKET;Other;2,858;722 N 57th St, Omaha, NE 68132;Central;https://www.zillow.com/homedetails/722-N-57th-St-Omaha-NE-68132/75864561_zpid/;1931;3.5;;;;;;;;
3;1 space;725-North-57th-Avenue-Omaha;326,602;0;Single Family;None;OFF MARKET;Other;1,820;725 N 57th Ave, Omaha, NE 68132;Central;https://www.zillow.com/homedetails/725-N-57th-Ave-Omaha-NE-68132/75864641_zpid/;1931;1.5;False;06/01/01;Sold;False;;0%;259,000;1
;1941;3;0;660-North-59th-Street-Omaha;660 N 59th St, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/660-N-59th-St-Omaha-NE-68132/75875363_zpid/;3;2,298;427,133;Single Family;None;OFF MARKET;1 space;;;;;;;;
1966;2.5;0;656-J-East-George-Boulevard-Omaha;656 J E George Blvd, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/656-J-E-George-Blvd-Omaha-NE-68132/75827876_zpid/;4;2,548;365,166;Single Family;None;OFF MARKET;1 space;False;0%;Sold;1;02/21/03;188,000;;False
;1955;4;0;667-Parkwood-Lane-Omaha;667 Parkwood Ln, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/667-Parkwood-Ln-Omaha-NE-68132/75827125_zpid/;4;3,378;530,747;Single Family;None;OFF MARKET;2 spaces;;;;;;;;
;1955;2;0;668-Parkwood-Lane-Omaha;668 Parkwood Ln, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/668-Parkwood-Ln-Omaha-NE-68132/75827104_zpid/;3;2,657;362,649;Single Family;None;OFF MARKET;1 space;;;;;;;;
1955;3;0;6217-Glenwood-Road-Omaha;6217 Glenwood Rd, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/6217-Glenwood-Rd-Omaha-NE-68132/75829095_zpid/;3;2,414;407,871;Single Family;None;OFF MARKET;2 spaces;False;+7.4%;Sold;1;08/07/08;335,000;;False
1955;3;0;6217-Glenwood-Road-Omaha;6217 Glenwood Rd, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/6217-Glenwood-Rd-Omaha-NE-68132/75829095_zpid/;3;2,414;407,871;Single Family;None;OFF MARKET;2 spaces;False;0%;Sold;2;06/10/05;312,000;;False
1927;4;0;662-North-59th-Street-Omaha;662 N 59th St, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/662-N-59th-St-Omaha-NE-68132/75870078_zpid/;4;2,680;575,998;Single Family;None;OFF MARKET;1 space;False;-10.1%;Sold;1;09/14/10;310,000;Lisa Ritter;False
1927;4;0;662-North-59th-Street-Omaha;662 N 59th St, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/662-N-59th-St-Omaha-NE-68132/75870078_zpid/;4;2,680;575,998;Single Family;None;OFF MARKET;1 space;False;0%;Listing removed;2;08/12/10;345,000;;False
1927;4;0;662-North-59th-Street-Omaha;662 N 59th St, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/662-N-59th-St-Omaha-NE-68132/75870078_zpid/;4;2,680;575,998;Single Family;None;OFF MARKET;1 space;False;-8.0%;Price change;3;06/13/10;345,000;;False
1927;4;0;662-North-59th-Street-Omaha;662 N 59th St, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/662-N-59th-St-Omaha-NE-68132/75870078_zpid/;4;2,680;575,998;Single Family;None;OFF MARKET;1 space;False;+33.9%;Listed for sale;4;04/09/10;375,000;;False
1927;4;0;662-North-59th-Street-Omaha;662 N 59th St, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/662-N-59th-St-Omaha-NE-68132/75870078_zpid/;4;2,680;575,998;Single Family;None;OFF MARKET;1 space;False;0%;Sold;5;12/27/01;280,000;Jeff & Mari Rensch;False
1927;4;0;662-North-59th-Street-Omaha;662 N 59th St, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/662-N-59th-St-Omaha-NE-68132/75870078_zpid/;4;2,680;575,998;Single Family;None;OFF MARKET;1 space;False;0%;Sold;6;12/27/01;280,000;Jeff & Mari Rensch;False
1934;4; 190,000;661-J-East-George-Boulevard-Omaha;661 J E George Blvd, Omaha, NE 68132;Forced air;Other;https://www.zillow.com/homedetails/661-J-E-George-Blvd-Omaha-NE-68132/75875654_zpid/;4;3,805;429,924;Single Family;None;SOLD;1 space;False;-13.6%;Sold;1;03/23/16;190,000;;False
1934;4; 190,000;661-J-East-George-Boulevard-Omaha;661 J E George Blvd, Omaha, NE 68132;Forced air;Other;https://www.zillow.com/homedetails/661-J-E-George-Blvd-Omaha-NE-68132/75875654_zpid/;4;3,805;429,924;Single Family;None;SOLD;1 space;False;-24.1%;Listing removed;2;11/22/13;220,000;;False
1934;4; 190,000;661-J-East-George-Boulevard-Omaha;661 J E George Blvd, Omaha, NE 68132;Forced air;Other;https://www.zillow.com/homedetails/661-J-E-George-Blvd-Omaha-NE-68132/75875654_zpid/;4;3,805;429,924;Single Family;None;SOLD;1 space;False;0%;Listing removed;3;06/11/10;290,000;;False
1934;4; 190,000;661-J-East-George-Boulevard-Omaha;661 J E George Blvd, Omaha, NE 68132;Forced air;Other;https://www.zillow.com/homedetails/661-J-E-George-Blvd-Omaha-NE-68132/75875654_zpid/;4;3,805;429,924;Single Family;None;SOLD;1 space;False;-3.3%;Price change;4;05/18/10;290,000;;False
1934;4; 190,000;661-J-East-George-Boulevard-Omaha;661 J E George Blvd, Omaha, NE 68132;Forced air;Other;https://www.zillow.com/homedetails/661-J-E-George-Blvd-Omaha-NE-68132/75875654_zpid/;4;3,805;429,924;Single Family;None;SOLD;1 space;False;+73.5%;Listed for sale;5;02/26/10;300,000;;False
1934;4; 190,000;661-J-East-George-Boulevard-Omaha;661 J E George Blvd, Omaha, NE 68132;Forced air;Other;https://www.zillow.com/homedetails/661-J-E-George-Blvd-Omaha-NE-68132/75875654_zpid/;4;3,805;429,924;Single Family;None;SOLD;1 space;False;0%;Sold;6;05/10/99;172,950;Raquel Ahlvers;False
;1965;3;0;667-Dillon-Drive-Omaha;667 Dillon Dr, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/667-Dillon-Dr-Omaha-NE-68132/75828071_zpid/;3;2,719;384,449;Single Family;None;OFF MARKET;2 spaces;;;;;;;;
;1963;3;0;668-Dillon-Drive-Omaha;668 Dillon Dr, Omaha, NE 68132;Other;Central;https://www.zillow.com/homedetails/668-Dillon-Dr-Omaha-NE-68132/75827791_zpid/;4;2,871;404,996;Single Family;None;OFF MARKET;2 spaces;;;;;;;;
722 N 57th St, Omaha, NE 68132;1 space;OFF MARKET;3.5;1931;;https://www.zillow.com/homedetails/722-N-57th-St-Omaha-NE-68132/75864561_zpid/;Other;2,858;Central;722-North-57th-Street-Omaha;Single Family;730,079;4;None;0;;;;;;;;
725 N 57th Ave, Omaha, NE 68132;1 space;OFF MARKET;1.5;1931;https://www.zillow.com/homedetails/725-N-57th-Ave-Omaha-NE-68132/75864641_zpid/;Other;1,820;Central;725-North-57th-Avenue-Omaha;Single Family;326,138;3;None;0;;1;259,000;False;06/01/01;Sold;0%;False
716 N 57th Ave, Omaha, NE 68132;2 spaces;OFF MARKET;3.5;1929;;https://www.zillow.com/homedetails/716-N-57th-Ave-Omaha-NE-68132/75869584_zpid/;Other;3,085;Central;716-North-57th-Avenue-Omaha;Single Family;749,986;5;None;0;;;;;;;;
Single Family;720 N 57th Ave, Omaha, NE 68132;4;720-North-57th-Avenue-Omaha;Central;Other;OFF MARKET;795,474;0;3,745;None;4;https://www.zillow.com/homedetails/720-N-57th-Ave-Omaha-NE-68132/75863650_zpid/;2 spaces;1932;1;515,000;;0%;False;False;Sold;02/02/10
Single Family;715 N 58th St, Omaha, NE 68132;3;715-North-58th-Street-Omaha;Central;Forced air;OFF MARKET;417,731;0;1,977;None;4;https://www.zillow.com/homedetails/715-N-58th-St-Omaha-NE-68132/75863683_zpid/;2 spaces;1932;1;350,000;Martin Cohen;+59.1%;False;False;Sold;07/11/13
Single Family;715 N 58th St, Omaha, NE 68132;3;715-North-58th-Street-Omaha;Central;Forced air;OFF MARKET;417,731;0;1,977;None;4;https://www.zillow.com/homedetails/715-N-58th-St-Omaha-NE-68132/75863683_zpid/;2 spaces;1932;2;220,000;;0%;False;False;Sold;08/06/03
Single Family;706 N 58th St, Omaha, NE 68132;1;706-North-58th-Street-Omaha;Central;Other;OFF MARKET;309,152;0;1,693;None;3;https://www.zillow.com/homedetails/706-N-58th-St-Omaha-NE-68132/75868489_zpid/;1 space;1926;1;198,950;Jeff & Mari Rensch;0%;False;False;Sold;06/29/00
Single Family;706 N 58th St, Omaha, NE 68132;1;706-North-58th-Street-Omaha;Central;Other;OFF MARKET;309,152;0;1,693;None;3;https://www.zillow.com/homedetails/706-N-58th-St-Omaha-NE-68132/75868489_zpid/;1 space;1926;2;198,950;;0%;False;False;Sold;05/18/00
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;1;40,700;;-90.5%;False;False;Sold;07/07/16
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;2;427,000;;0%;False;False;Listing removed;05/24/16
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;3;427,000;;0%;False;False;Pending sale;05/20/16
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;4;427,000;;+4.9%;False;False;Listed for sale;05/20/16
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;5;407,000;The Pogge Team;-4.7%;False;False;Sold;05/20/16
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;6;427,000;;0%;False;False;Listing removed;03/11/16
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;7;427,000;;+13.9%;False;False;Listed for sale;02/12/16
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;8;374,900;;+5.6%;False;False;Listing removed;12/21/10
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;9;355,000;Jeff & Mari Rensch;+7.6%;False;False;Sold;08/22/10
Single Family;5810 Webster St, Omaha, NE 68132;3;5810-Webster-Street-Omaha;Central;Forced air;SOLD;388,370; 40,700;2,260;None;3;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;1 space;1936;10;330,000;Jeff & Mari Rensch;0%;False;False;Sold;03/25/07
3,745;https://www.zillow.com/homedetails/720-N-57th-Ave-Omaha-NE-68132/75863650_zpid/;4;Central;OFF MARKET;Other;720-North-57th-Avenue-Omaha;Single Family;None;4;720 N 57th Ave, Omaha, NE 68132;0;2 spaces;1932;795,474;False;02/02/10;False;515,000;0%;1;;Sold
1,977;https://www.zillow.com/homedetails/715-N-58th-St-Omaha-NE-68132/75863683_zpid/;3;Central;OFF MARKET;Forced air;715-North-58th-Street-Omaha;Single Family;None;4;715 N 58th St, Omaha, NE 68132;0;2 spaces;1932;417,731;False;07/11/13;False;350,000;+59.1%;1;Martin Cohen;Sold
1,977;https://www.zillow.com/homedetails/715-N-58th-St-Omaha-NE-68132/75863683_zpid/;3;Central;OFF MARKET;Forced air;715-North-58th-Street-Omaha;Single Family;None;4;715 N 58th St, Omaha, NE 68132;0;2 spaces;1932;417,731;False;08/06/03;False;220,000;0%;2;;Sold
1,693;https://www.zillow.com/homedetails/706-N-58th-St-Omaha-NE-68132/75868489_zpid/;1;Central;OFF MARKET;Other;706-North-58th-Street-Omaha;Single Family;None;3;706 N 58th St, Omaha, NE 68132;0;1 space;1926;309,152;False;06/29/00;False;198,950;0%;1;Jeff & Mari Rensch;Sold
1,693;https://www.zillow.com/homedetails/706-N-58th-St-Omaha-NE-68132/75868489_zpid/;1;Central;OFF MARKET;Other;706-North-58th-Street-Omaha;Single Family;None;3;706 N 58th St, Omaha, NE 68132;0;1 space;1926;309,152;False;05/18/00;False;198,950;0%;2;;Sold
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;07/07/16;False;40,700;-90.5%;1;;Sold
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;05/24/16;False;427,000;0%;2;;Listing removed
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;05/20/16;False;427,000;0%;3;;Pending sale
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;05/20/16;False;427,000;+4.9%;4;;Listed for sale
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;05/20/16;False;407,000;-4.7%;5;The Pogge Team;Sold
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;03/11/16;False;427,000;0%;6;;Listing removed
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;02/12/16;False;427,000;+13.9%;7;;Listed for sale
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;12/21/10;False;374,900;+5.6%;8;;Listing removed
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;08/22/10;False;355,000;+7.6%;9;Jeff & Mari Rensch;Sold
2,260;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;3;Central;SOLD;Forced air;5810-Webster-Street-Omaha;Single Family;None;3;5810 Webster St, Omaha, NE 68132; 40,700;1 space;1936;388,370;False;03/25/07;False;330,000;0%;10;Jeff & Mari Rensch;Sold
1,573;https://www.zillow.com/homedetails/5816-Webster-St-Omaha-NE-68132/75862662_zpid/;2;Central;OFF MARKET;Other;5816-Webster-Street-Omaha;Single Family;None;3;5816 Webster St, Omaha, NE 68132;0;1 space;1935;321,683;False;09/11/15;False;300,000;-7.7%;1;J. Rensch, C. Grimes;Sold
1,573;https://www.zillow.com/homedetails/5816-Webster-St-Omaha-NE-68132/75862662_zpid/;2;Central;OFF MARKET;Other;5816-Webster-Street-Omaha;Single Family;None;3;5816 Webster St, Omaha, NE 68132;0;1 space;1935;321,683;False;07/22/15;False;325,000;-7.1%;2;;Price change
1,573;https://www.zillow.com/homedetails/5816-Webster-St-Omaha-NE-68132/75862662_zpid/;2;Central;OFF MARKET;Other;5816-Webster-Street-Omaha;Single Family;None;3;5816 Webster St, Omaha, NE 68132;0;1 space;1935;321,683;False;06/26/15;False;350,000;+498%;3;;Listed for sale
1,573;https://www.zillow.com/homedetails/5816-Webster-St-Omaha-NE-68132/75862662_zpid/;2;Central;OFF MARKET;Other;5816-Webster-Street-Omaha;Single Family;None;3;5816 Webster St, Omaha, NE 68132;0;1 space;1935;321,683;False;10/11/02;False;58,571;0%;4;;Sold
https://www.zillow.com/homedetails/720-N-57th-Ave-Omaha-NE-68132/75863650_zpid/;720 N 57th Ave, Omaha, NE 68132;795,474;4;720-North-57th-Avenue-Omaha;4;None;Single Family;0;1932;Other;Central;3,745;2 spaces;OFF MARKET;False;Sold;515,000;False;1;02/02/10;0%;
3,745;None;1932;0;OFF MARKET;795,474;2 spaces;4;Other;4;720 N 57th Ave, Omaha, NE 68132;720-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/720-N-57th-Ave-Omaha-NE-68132/75863650_zpid/;Single Family;Central;02/02/10;515,000;;1;0%;False;Sold;False
1,977;None;1932;0;OFF MARKET;417,731;2 spaces;4;Forced air;3;715 N 58th St, Omaha, NE 68132;715-North-58th-Street-Omaha;https://www.zillow.com/homedetails/715-N-58th-St-Omaha-NE-68132/75863683_zpid/;Single Family;Central;07/11/13;350,000;Martin Cohen;1;+59.1%;False;Sold;False
1,977;None;1932;0;OFF MARKET;417,731;2 spaces;4;Forced air;3;715 N 58th St, Omaha, NE 68132;715-North-58th-Street-Omaha;https://www.zillow.com/homedetails/715-N-58th-St-Omaha-NE-68132/75863683_zpid/;Single Family;Central;08/06/03;220,000;;2;0%;False;Sold;False
1,693;None;1926;0;OFF MARKET;309,152;1 space;3;Other;1;706 N 58th St, Omaha, NE 68132;706-North-58th-Street-Omaha;https://www.zillow.com/homedetails/706-N-58th-St-Omaha-NE-68132/75868489_zpid/;Single Family;Central;06/29/00;198,950;Jeff & Mari Rensch;1;0%;False;Sold;False
1,693;None;1926;0;OFF MARKET;309,152;1 space;3;Other;1;706 N 58th St, Omaha, NE 68132;706-North-58th-Street-Omaha;https://www.zillow.com/homedetails/706-N-58th-St-Omaha-NE-68132/75868489_zpid/;Single Family;Central;05/18/00;198,950;;2;0%;False;Sold;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;07/07/16;40,700;;1;-90.5%;False;Sold;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;05/24/16;427,000;;2;0%;False;Listing removed;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;05/20/16;427,000;;3;0%;False;Pending sale;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;05/20/16;427,000;;4;+4.9%;False;Listed for sale;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;05/20/16;407,000;The Pogge Team;5;-4.7%;False;Sold;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;03/11/16;427,000;;6;0%;False;Listing removed;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;02/12/16;427,000;;7;+13.9%;False;Listed for sale;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;12/21/10;374,900;;8;+5.6%;False;Listing removed;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;08/22/10;355,000;Jeff & Mari Rensch;9;+7.6%;False;Sold;False
2,260;None;1936; 40,700;SOLD;388,370;1 space;3;Forced air;3;5810 Webster St, Omaha, NE 68132;5810-Webster-Street-Omaha;https://www.zillow.com/homedetails/5810-Webster-St-Omaha-NE-68132/75862812_zpid/;Single Family;Central;03/25/07;330,000;Jeff & Mari Rensch;10;0%;False;Sold;False
1,573;None;1935;0;OFF MARKET;321,683;1 space;3;Other;2;5816 Webster St, Omaha, NE 68132;5816-Webster-Street-Omaha;https://www.zillow.com/homedetails/5816-Webster-St-Omaha-NE-68132/75862662_zpid/;Single Family;Central;09/11/15;300,000;J. Rensch, C. Grimes;1;-7.7%;False;Sold;False
1,573;None;1935;0;OFF MARKET;321,683;1 space;3;Other;2;5816 Webster St, Omaha, NE 68132;5816-Webster-Street-Omaha;https://www.zillow.com/homedetails/5816-Webster-St-Omaha-NE-68132/75862662_zpid/;Single Family;Central;07/22/15;325,000;;2;-7.1%;False;Price change;False
1,573;None;1935;0;OFF MARKET;321,683;1 space;3;Other;2;5816 Webster St, Omaha, NE 68132;5816-Webster-Street-Omaha;https://www.zillow.com/homedetails/5816-Webster-St-Omaha-NE-68132/75862662_zpid/;Single Family;Central;06/26/15;350,000;;3;+498%;False;Listed for sale;False
1,573;None;1935;0;OFF MARKET;321,683;1 space;3;Other;2;5816 Webster St, Omaha, NE 68132;5816-Webster-Street-Omaha;https://www.zillow.com/homedetails/5816-Webster-St-Omaha-NE-68132/75862662_zpid/;Single Family;Central;10/11/02;58,571;;4;0%;False;Sold;False
;2,496;None;1937;0;OFF MARKET;418,360;1 space;4;Other;1.5;693 J E George Blvd, Omaha, NE 68132;693-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/693-J-E-George-Blvd-Omaha-NE-68132/75870424_zpid/;Single Family;Central;;;;;;;;
2,916;None;1931; 485,000;SOLD;602,116;2 spaces;4;Other;3;731 N 57th Ave, Omaha, NE 68132;731-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/731-N-57th-Ave-Omaha-NE-68132/75865444_zpid/;Single Family;Central;06/18/15;485,000;T. Simmons, M. Robson Rensch;1;+18.3%;False;Sold;False
2,916;None;1931; 485,000;SOLD;602,116;2 spaces;4;Other;3;731 N 57th Ave, Omaha, NE 68132;731-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/731-N-57th-Ave-Omaha-NE-68132/75865444_zpid/;Single Family;Central;10/01/09;410,000;;2;0%;False;Sold;False
2,916;None;1931; 485,000;SOLD;602,116;2 spaces;4;Other;3;731 N 57th Ave, Omaha, NE 68132;731-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/731-N-57th-Ave-Omaha-NE-68132/75865444_zpid/;Single Family;Central;05/14/08;410,000;Susan Rauth;3;-3.4%;False;Sold;False
2,916;None;1931; 485,000;SOLD;602,116;2 spaces;4;Other;3;731 N 57th Ave, Omaha, NE 68132;731-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/731-N-57th-Ave-Omaha-NE-68132/75865444_zpid/;Single Family;Central;04/22/08;424,450;;4;0%;False;Listing removed;False
2,916;None;1931; 485,000;SOLD;602,116;2 spaces;4;Other;3;731 N 57th Ave, Omaha, NE 68132;731-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/731-N-57th-Ave-Omaha-NE-68132/75865444_zpid/;Single Family;Central;03/08/08;424,450;;5;0%;False;Listed for sale;False
2,530;None;1932;0;OFF MARKET;585,651;2 spaces;4;Other;1.5;726 N 57th Ave, Omaha, NE 68132;726-North-57th-Avenue-Omaha;https://www.zillow.com/homedetails/726-N-57th-Ave-Omaha-NE-68132/75869576_zpid/;Single Family;Central;05/04/05;475,000;;1;0%;False;Sold;False
1,542;None;1936;0;OFF MARKET;262,342;1 space;2;Other;1;710 N 58th St, Omaha, NE 68132;710-North-58th-Street-Omaha;https://www.zillow.com/homedetails/710-N-58th-St-Omaha-NE-68132/75862592_zpid/;Single Family;Central;05/13/11;200,000;Ralph Marasco;1;-4.8%;False;Sold;False
1,542;None;1936;0;OFF MARKET;262,342;1 space;2;Other;1;710 N 58th St, Omaha, NE 68132;710-North-58th-Street-Omaha;https://www.zillow.com/homedetails/710-N-58th-St-Omaha-NE-68132/75862592_zpid/;Single Family;Central;03/24/11;210,000;;2;0%;False;Listing removed;False
1,542;None;1936;0;OFF MARKET;262,342;1 space;2;Other;1;710 N 58th St, Omaha, NE 68132;710-North-58th-Street-Omaha;https://www.zillow.com/homedetails/710-N-58th-St-Omaha-NE-68132/75862592_zpid/;Single Family;Central;03/06/11;210,000;;3;0%;False;Listed for sale;False
;1,479;None;1932;0;OFF MARKET;317,825;1 space;3;Other;1.5;5820 Webster St, Omaha, NE 68132;5820-Webster-Street-Omaha;https://www.zillow.com/homedetails/5820-Webster-St-Omaha-NE-68132/75868566_zpid/;Single Family;Central;;;;;;;;
None;None;None;0;OFF MARKET;None  ;None;10,695;None;None;688 J E George Blvd, Omaha, NE 68132;688-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/688-J-E-George-Blvd-Omaha-NE-68132/75828313_zpid/;None;None;06/23/10;230,000;;1;-11.5%;False;Sold;False
None;None;None;0;OFF MARKET;None  ;None;10,695;None;None;688 J E George Blvd, Omaha, NE 68132;688-J-East-George-Boulevard-Omaha;https://www.zillow.com/homedetails/688-J-E-George-Blvd-Omaha-NE-68132/75828313_zpid/;None;None;10/25/09;260,000;;2;0%;False;Listing removed;False
