unique_id;full_address;sale_status;amount;zestimate;beds;baths;footage;type;year_built;heating;cooling;parking;mls;url;id;event_date;event;price;price_change;agents;rental;listing_removed
5822-Pershing-Avenue-Saint-Louis;5822 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;204,845;3;1;1,674;Single Family;1911;None;Central;None;None;https://www.zillow.com/homedetails/5822-Pershing-Ave-Saint-Louis-MO-63112/3005872_zpid/;3;05/14/10;Listing removed;55,000;0%;;False;False
5822-Pershing-Avenue-Saint-Louis;5822 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;204,845;3;1;1,674;Single Family;1911;None;Central;None;None;https://www.zillow.com/homedetails/5822-Pershing-Ave-Saint-Louis-MO-63112/3005872_zpid/;4;04/16/10;Listed for sale;55,000;-42.1%;;False;False
5822-Pershing-Avenue-Saint-Louis;5822 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;204,845;3;1;1,674;Single Family;1911;None;Central;None;None;https://www.zillow.com/homedetails/5822-Pershing-Ave-Saint-Louis-MO-63112/3005872_zpid/;5;11/01/09;Listing removed;95,000;0%;;False;False
5822-Pershing-Avenue-Saint-Louis;5822 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;204,845;3;1;1,674;Single Family;1911;None;Central;None;None;https://www.zillow.com/homedetails/5822-Pershing-Ave-Saint-Louis-MO-63112/3005872_zpid/;6;10/25/09;Listed for sale;95,000;+64.1%;;False;False
5822-Pershing-Avenue-Saint-Louis;5822 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;204,845;3;1;1,674;Single Family;1911;None;Central;None;None;https://www.zillow.com/homedetails/5822-Pershing-Ave-Saint-Louis-MO-63112/3005872_zpid/;7;08/16/09;Price change;57,900;-1.7%;;False;False
5822-Pershing-Avenue-Saint-Louis;5822 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;204,845;3;1;1,674;Single Family;1911;None;Central;None;None;https://www.zillow.com/homedetails/5822-Pershing-Ave-Saint-Louis-MO-63112/3005872_zpid/;8;06/26/09;Listed for sale;58,900;-60.7%;;False;False
5822-Pershing-Avenue-Saint-Louis;5822 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;204,845;3;1;1,674;Single Family;1911;None;Central;None;None;https://www.zillow.com/homedetails/5822-Pershing-Ave-Saint-Louis-MO-63112/3005872_zpid/;9;12/24/08;Listing removed;150,000;0%;;False;False
5822-Pershing-Avenue-Saint-Louis;5822 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;204,845;3;1;1,674;Single Family;1911;None;Central;None;None;https://www.zillow.com/homedetails/5822-Pershing-Ave-Saint-Louis-MO-63112/3005872_zpid/;10;06/19/08;Listed for sale;150,000;0%;;False;False
5826-Pershing-Avenue-Saint-Louis;5826 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;224,706;--;1;1,728;Single Family;1925;Other;Central;None;None;https://www.zillow.com/homedetails/5826-Pershing-Ave-Saint-Louis-MO-63112/3005871_zpid/;;;;;;;;
5830-Pershing-Avenue-Saint-Louis;5830 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;202,506;--;1;1,792;Single Family;1912;Other;Central;None;None;https://www.zillow.com/homedetails/5830-Pershing-Ave-Saint-Louis-MO-63112/3005870_zpid/;;;;;;;;
5832-Pershing-Avenue-Saint-Louis;5832 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;191,631;--;1;1,650;Single Family;1912;Other;Central;None;None;https://www.zillow.com/homedetails/5832-Pershing-Ave-Saint-Louis-MO-63112/3005869_zpid/;;;;;;;;
5834-Pershing-Avenue-Saint-Louis;5834 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;194,407;--;1;1,786;Single Family;1913;Other;Wall;None;None;https://www.zillow.com/homedetails/5834-Pershing-Ave-Saint-Louis-MO-63112/3005868_zpid/;;;;;;;;
5838-Pershing-Avenue-Saint-Louis;5838 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;215,072;--;1;1,998;Single Family;1912;Other;None;None;None;https://www.zillow.com/homedetails/5838-Pershing-Ave-Saint-Louis-MO-63112/3005867_zpid/;;;;;;;;
5840-Pershing-Avenue-Saint-Louis;5840 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;242,670;4;2;1,820;Single Family;1918;Other;Central;None;None;https://www.zillow.com/homedetails/5840-Pershing-Ave-Saint-Louis-MO-63112/3005866_zpid/;;;;;;;;
5842-Pershing-Avenue-Saint-Louis;5842 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;317,275;3;4;2,385;Single Family;1912;Forced air;Central;2 spaces;None;https://www.zillow.com/homedetails/5842-Pershing-Ave-Saint-Louis-MO-63112/3005865_zpid/;1;09/06/17;Sold;285,000;-5.0%;L. And Associates, M. Miranda;False;False
5842-Pershing-Avenue-Saint-Louis;5842 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;317,275;3;4;2,385;Single Family;1912;Forced air;Central;2 spaces;None;https://www.zillow.com/homedetails/5842-Pershing-Ave-Saint-Louis-MO-63112/3005865_zpid/;2;08/10/17;Pending sale;299,900;0%;;False;False
5842-Pershing-Avenue-Saint-Louis;5842 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;317,275;3;4;2,385;Single Family;1912;Forced air;Central;2 spaces;None;https://www.zillow.com/homedetails/5842-Pershing-Ave-Saint-Louis-MO-63112/3005865_zpid/;3;06/30/17;Listed for sale;299,900;+9.1%;;False;False
5842-Pershing-Avenue-Saint-Louis;5842 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;317,275;3;4;2,385;Single Family;1912;Forced air;Central;2 spaces;None;https://www.zillow.com/homedetails/5842-Pershing-Ave-Saint-Louis-MO-63112/3005865_zpid/;4;03/10/12;Listing removed;274,900;0%;;False;False
5842-Pershing-Avenue-Saint-Louis;5842 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;317,275;3;4;2,385;Single Family;1912;Forced air;Central;2 spaces;None;https://www.zillow.com/homedetails/5842-Pershing-Ave-Saint-Louis-MO-63112/3005865_zpid/;5;02/08/12;Listed for sale;274,900;+511%;;False;False
5842-Pershing-Avenue-Saint-Louis;5842 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;317,275;3;4;2,385;Single Family;1912;Forced air;Central;2 spaces;None;https://www.zillow.com/homedetails/5842-Pershing-Ave-Saint-Louis-MO-63112/3005865_zpid/;6;03/10/99;Sold: Foreclosed to lender;45,000;0%;;False;False
5846-Pershing-Avenue-Saint-Louis;5846 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;211,598;--;1;1,900;Single Family;1911;Other;Wall;None;None;https://www.zillow.com/homedetails/5846-Pershing-Ave-Saint-Louis-MO-63112/3005864_zpid/;;;;;;;;
5848-Pershing-Avenue-Saint-Louis;5848 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;208,471;--;1;1,872;Single Family;1913;Other;Central;None;None;https://www.zillow.com/homedetails/5848-Pershing-Ave-Saint-Louis-MO-63112/3005863_zpid/;;;;;;;;
5852-Pershing-Avenue-Saint-Louis;5852 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;207,061;--;1;1,864;Single Family;1914;Other;Wall;None;None;https://www.zillow.com/homedetails/5852-Pershing-Ave-Saint-Louis-MO-63112/3005862_zpid/;;;;;;;;
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;1;06/24/17;Listing removed;2,100;0%;;True;False
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;2;05/25/17;Price change;2,100;-4.5%;;True;False
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;3;04/21/17;Listed for rent;2,200;0%;;True;False
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;4;03/29/17;Listing removed;298,000;0%;;False;False
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;5;03/06/17;Price change;298,000;-6.3%;;False;False
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;6;02/04/17;Listed for sale;318,000;0%;;False;False
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;7;04/07/14;Listing removed;1,650;0%;;True;False
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;8;02/27/14;Listed for rent;1,650;0%;;True;False
5856-Pershing-Avenue-Saint-Louis;5856 Pershing Ave, Saint Louis, MO 63112;OFF MARKET;0;318,853;3;3.5;2,436;Single Family;1913;Forced air;Central;On street;None;https://www.zillow.com/homedetails/5856-Pershing-Ave-Saint-Louis-MO-63112/3005861_zpid/;9;07/27/11;Listing removed;65,000;0%;;False;False
